uncertain_id,title,authors,year,venue,doi,url,source,screen_reason,second_pass_recommendation,confidence,rationale,manual_final_decision,manual_notes
UT-0195,HealthLock: Blockchain-Based Privacy Preservation Using Homomorphic Encryption in Internet of Things Healthcare Applications,Aitizaz Ali; Bander Ali Saleh Al‐rimy; Faisal S. Alsubaei; Abdulwahab Ali Almazroi; Abdulaleem Ali Almazroi,2023,Sensors,10.3390/s23156762,https://doi.org/10.3390/s23156762,openalex,generic_blockchain_institutional,needs_manual,medium,"Mixed signals: some relevant blockchain/implementation cues, but institutional consortium relevance is not decisive from title/abstract alone.",,
UT-0196,A Scalable Byzantine Fault Tolerance Algorithm Based on a Tree Topology Network,Wangxi Jiang; Xiaoxiong Wu; Mingyang Song; Jiwei Qin; Zhenhong Jia,2023,IEEE Access,10.1109/access.2023.3264011,https://doi.org/10.1109/access.2023.3264011,openalex,generic_blockchain_institutional,needs_manual,medium,"Mixed signals: some relevant blockchain/implementation cues, but institutional consortium relevance is not decisive from title/abstract alone.",,
UT-0197,A physical topology for optimizing partition tolerance in consortium blockchains to reach CAP guarantee bound,Han Wang; Hui Li; Qiongwei Ye; Ping Lü; Yong Yang; Peter Han Joo Chong; Xiaoli Chu; Qi Lv; Abla Smahi,2023,Transactions on Emerging Telecommunications Technologies,10.1002/ett.4820,https://doi.org/10.1002/ett.4820,openalex,generic_blockchain_institutional,needs_manual,medium,"Mixed signals: some relevant blockchain/implementation cues, but institutional consortium relevance is not decisive from title/abstract alone.",,
UT-0198,Modeling Cross-blockchain Process Using Queueing Theory: The Case of Cosmos,Ou Wu; Shanshan Li; Yanze Wang; Haoming Li; He Zhang,2023,,10.1109/icpads56603.2022.00043,https://doi.org/10.1109/icpads56603.2022.00043,openalex,generic_blockchain_institutional,likely_include,high,Abstract shows institutional or consortium context plus implementation/evaluation signal.,,
UT-0199,Examination on interoperability of blockchains by using ZK-rollups,Amane Yamamoto; Shin-ichi Yamashita,2023,,10.1145/3625078.3625084,https://doi.org/10.1145/3625078.3625084,openalex,generic_blockchain_institutional,needs_manual,medium,"Mixed signals: some relevant blockchain/implementation cues, but institutional consortium relevance is not decisive from title/abstract alone.",,
UT-0200,A decentralized public-permissioned blockchain framework for enhanced security of health records in fog computing,Ramaiah Challa; Kiran Kumar Kothamasu,2023,Computer Methods in Biomechanics & Biomedical Engineering,10.1080/10255842.2023.2262664,https://doi.org/10.1080/10255842.2023.2262664,openalex,tech_with_weak_signal,needs_manual,medium,"Mixed signals: some relevant blockchain/implementation cues, but institutional consortium relevance is not decisive from title/abstract alone.",,
UT-0201,Privacy in electronic health records: a systematic mapping study,Rodrigo Tertulino; Nuno Antunes; Antônio Higor Freire de Morais,2023,Journal of Public Health,10.1007/s10389-022-01795-z,https://doi.org/10.1007/s10389-022-01795-z,openalex,generic_blockchain_institutional,likely_include,high,Abstract shows institutional or consortium context plus implementation/evaluation signal.,,
UT-0202,The Application of the Internet of Things (IoT) to establish a technologically advanced Industry 4.0 for long-term growth and development,B Pallavi; Bestoon Othman; Guptnath Trivedi; Nimisha Manan; Rajendra Sitaram Pawar; Devesh Pratap Singh,2022,2022 2nd International Conference on Advance Computing and Innovative Technologies in Engineering (ICACITE),10.1109/icacite53722.2022.9823481,https://doi.org/10.1109/icacite53722.2022.9823481,openalex,generic_blockchain_institutional,needs_manual,medium,"Mixed signals: some relevant blockchain/implementation cues, but institutional consortium relevance is not decisive from title/abstract alone.",,
UT-0203,Simulation of the Lightweight Blockchain Technique Based on Privacy and Security for Healthcare Data for the Cloud System,Preeti Rani; Sonia Verma; Satya Prakash Yadav; Bipin Kumar; Mahaveer Singh Naruka; D. R. Ashwin Kumar,2022,International Journal of E-Health and Medical Communications,10.4018/ijehmc.309436,https://doi.org/10.4018/ijehmc.309436,openalex,generic_blockchain_institutional,needs_manual,medium,"Mixed signals: some relevant blockchain/implementation cues, but institutional consortium relevance is not decisive from title/abstract alone.",,
UT-0204,"A Patient-Centric Healthcare Framework Reference Architecture for Better Semantic Interoperability Based on Blockchain, Cloud, and IoT",Ahmad N. Gohar; Sayed AbdelGaber AbdelMawgoud; Marwa Salah Farhan,2022,IEEE Access,10.1109/access.2022.3202902,https://doi.org/10.1109/access.2022.3202902,openalex,generic_blockchain_institutional,likely_include,high,Abstract shows institutional or consortium context plus implementation/evaluation signal.,,
UT-0205,Socially responsible operations in the Industry 4.0 era: post-COVID-19 technology adoption and perspectives on future research,Deepak Ram Asokan; Fahian Anisul Huq; Chris Smith; Mark Stevenson,2022,International Journal of Operations & Production Management,10.1108/ijopm-01-2022-0069,https://doi.org/10.1108/ijopm-01-2022-0069,openalex,generic_blockchain_institutional,likely_include,medium,Technical evaluation is present and there is at least one meaningful institutional or interoperability signal.,,
UT-0206,Blockchain-Based Identity Management System and Self-Sovereign Identity Ecosystem: A Comprehensive Survey,Md. Rayhan Ahmed; A.K.M. Muzahidul Islam; Swakkhar Shatabda; Salekul Islam,2022,IEEE Access,10.1109/access.2022.3216643,https://doi.org/10.1109/access.2022.3216643,openalex,generic_blockchain_institutional,likely_exclude,medium,Weak institutional context and limited evidence of an implementation-focused consortium study.,,
UT-0207,Blockchain-Enabled Cross-Border E-Commerce Supply Chain Management: A Bibliometric Systematic Review,Fuli Zhou; Yijie Liu,2022,Sustainability,10.3390/su142315918,https://doi.org/10.3390/su142315918,openalex,generic_blockchain_institutional,needs_manual,medium,"Mixed signals: some relevant blockchain/implementation cues, but institutional consortium relevance is not decisive from title/abstract alone.",,
UT-0208,"Blockchain Technology for Renewable Energy: Principles, Applications and Prospects",Oskar Juszczyk; Khuram Shahzad,2022,Energies,10.3390/en15134603,https://doi.org/10.3390/en15134603,openalex,tech_with_weak_signal,likely_exclude,medium,Weak institutional context and limited evidence of an implementation-focused consortium study.,,
UT-0209,Application of Blockchain Technology in Production Scheduling and Management of Human Resources Competencies,Barbara Balon; Krzysztof Kalinowski; Iwona Paprocka,2022,Sensors,10.3390/s22082844,https://doi.org/10.3390/s22082844,openalex,generic_blockchain_institutional,needs_manual,medium,"Mixed signals: some relevant blockchain/implementation cues, but institutional consortium relevance is not decisive from title/abstract alone.",,
UT-0210,An Efficient Data Sharing Scheme for Privacy Protection Based on Blockchain and Edge Intelligence in 6G‐VANET,Zhihua Wang; Yingheng Xu; Jiahao Liu; Zhenyu Li; Zeminghui Li; Hongyong Jia; Dinghua Wang,2022,Wireless Communications and Mobile Computing,10.1155/2022/5031112,https://doi.org/10.1155/2022/5031112,openalex,generic_blockchain_institutional,needs_manual,medium,"Mixed signals: some relevant blockchain/implementation cues, but institutional consortium relevance is not decisive from title/abstract alone.",,
UT-0211,Sabine: Self-Adaptive BlockchaIn coNsEnsus,Guilain Leduc; Sylvain Kubler; Jean‐Philippe Georges,2022,,10.1109/ficloud57274.2022.00039,https://doi.org/10.1109/ficloud57274.2022.00039,openalex,generic_blockchain_institutional,needs_manual,medium,"Mixed signals: some relevant blockchain/implementation cues, but institutional consortium relevance is not decisive from title/abstract alone.",,
UT-0212,Development of metaverse for intelligent healthcare,Ge Wang; Andreu Badal; Xun Jia; Jonathan S. Maltz; Klaus Mueller; Kyle J. Myers; Chuang Niu; Michael W. Vannier; Pingkun Yan; Zhou Yu; Rongping Zeng,2022,Nature Machine Intelligence,10.1038/s42256-022-00549-6,https://doi.org/10.1038/s42256-022-00549-6,openalex,generic_blockchain_institutional,likely_include,high,Abstract shows institutional or consortium context plus implementation/evaluation signal.,,
UT-0213,Blockchain Technology for Intelligent Transportation Systems: A Systematic Literature Review,Rateb Jabbar; Eya Dhib; Ahmed Ben Said; Moez Krichen; Noora Fetais; Esmat Zaidan; Kamel Barkaoui,2022,IEEE Access,10.1109/access.2022.3149958,https://doi.org/10.1109/access.2022.3149958,openalex,generic_blockchain_institutional,likely_include,high,Abstract shows institutional or consortium context plus implementation/evaluation signal.,,
UT-0214,"Convergence of Distributed Ledger Technologies with Digital Twins, IoT, and AI for fresh food logistics: Challenges and opportunities",Jonas Lopes de Vilas Boas; Joel J. P. C. Rodrigues; Antônio Marcos Alberti,2022,Journal of Industrial Information Integration,10.1016/j.jii.2022.100393,https://doi.org/10.1016/j.jii.2022.100393,openalex,no_abstract_title_partial,likely_exclude,low,No abstract and insufficient institutional/technical detail in title.,,
UT-0215,"Blockchain and AI-Empowered Healthcare Insurance Fraud Detection: an Analysis, Architecture, and Future Prospects",Khyati Kapadiya; Usha Patel; Rajesh Gupta; Mohammad Dahman Alshehri; Sudeep Tanwar; Gulshan Sharma; Pitshou N. Bokoro,2022,IEEE Access,10.1109/access.2022.3194569,https://doi.org/10.1109/access.2022.3194569,openalex,generic_blockchain_institutional,likely_include,high,Abstract shows institutional or consortium context plus implementation/evaluation signal.,,
UT-0216,Agricultural traceability model based on IoT and Blockchain: Application in industrial hemp production,Francisco Javier Ferrández Pastor; Jerónimo Mora-Pascual; Daniel Díaz-Lajara,2022,Journal of Industrial Information Integration,10.1016/j.jii.2022.100381,https://doi.org/10.1016/j.jii.2022.100381,openalex,tech_with_weak_signal,needs_manual,medium,"Mixed signals: some relevant blockchain/implementation cues, but institutional consortium relevance is not decisive from title/abstract alone.",,
UT-0217,VigilRx: A Scalable and Interoperable Prescription Management System Using Blockchain,A. Ross Taylor; Austin Kugler; Praneeth Babu Marella; Gaby G. Dagher,2022,IEEE Access,10.1109/access.2022.3156015,https://doi.org/10.1109/access.2022.3156015,openalex,generic_blockchain_institutional,likely_include,high,Abstract shows institutional or consortium context plus implementation/evaluation signal.,,
UT-0218,DSMAC: Privacy-Aware Decentralized Self-Management of Data Access Control Based on Blockchain for Health Data,Hafida Saidi; Nabila Labraoui; Ado Adamou Abba Ari; Λέανδρος Μαγλαράς; Joel Herve Mboussam Emati,2022,IEEE Access,10.1109/access.2022.3207803,https://doi.org/10.1109/access.2022.3207803,openalex,generic_blockchain_institutional,likely_include,high,Abstract shows institutional or consortium context plus implementation/evaluation signal.,,
UT-0219,Blockchain-based Integrated Application for Forged Elimination of Hiring System using Hyperledger Fabric 2.x,Ruhul Amin; Mohammad Shamsul Islam; Redwanul Islam Arif; Ashraful Islam; Md. Monir Hossain,2022,,10.1109/iccit57492.2022.10055308,https://doi.org/10.1109/iccit57492.2022.10055308,openalex,tech_only_no_context,likely_exclude,medium,Weak institutional context and limited evidence of an implementation-focused consortium study.,,
UT-0220,MeDA: Using Blockchain for Patient-Controlled Medical Data Auditing in Institutions,Beiji Zou; Fanbo Nie; Ling Xiao; Tao Zhang; Chengzhang Zhu,2022,"2022 22nd IEEE International Symposium on Cluster, Cloud and Internet Computing (CCGrid)",10.1109/ccgrid54584.2022.00039,https://doi.org/10.1109/ccgrid54584.2022.00039,openalex,tech_with_weak_signal,likely_include,high,Abstract shows institutional or consortium context plus implementation/evaluation signal.,,
UT-0221,A Blockchain-Based Conceptual Model for Curbing Institutional Academic Certificate Fraud,Esther Kabibi Nzaro; Kennedy Nyabuti Ondimu; Fullgence Mwakondo,2022,International Journal of Computer Applications Technology and Research,10.7753/ijcatr1107.1002,https://doi.org/10.7753/ijcatr1107.1002,openalex,tech_only_no_context,needs_manual,medium,"Mixed signals: some relevant blockchain/implementation cues, but institutional consortium relevance is not decisive from title/abstract alone.",,
UT-0222,The Role of Blockchain in E-Governance and Decision-Making in Project and Program Management,Mounir El Khatib; Asma Al Mulla; Wadha Al Ketbi,2022,Advances in Internet of Things,10.4236/ait.2022.123006,https://doi.org/10.4236/ait.2022.123006,openalex,generic_blockchain_institutional,needs_manual,medium,"Mixed signals: some relevant blockchain/implementation cues, but institutional consortium relevance is not decisive from title/abstract alone.",,
UT-0223,Deep Learning Based Homomorphic Secure Search-Able Encryption for Keyword Search in Blockchain Healthcare System: A Novel Approach to Cryptography,Aitizaz Ali; Muhammad Fermi Pasha; Jehad Ali; Huey Fang Ong; Mehedi Masud; Anca Delia Jurcut; Mohammed A. AlZain,2022,Sensors,10.3390/s22020528,https://doi.org/10.3390/s22020528,openalex,generic_blockchain_institutional,likely_include,medium,Technical evaluation is present and there is at least one meaningful institutional or interoperability signal.,,
UT-0224,"Medical-Waste Chain: A Medical Waste Collection, Classification and Treatment Management by Blockchain Technology",Hai Trieu Le; Khoi Le Quoc; The Anh Nguyen; Khoa Tran Dang; Hong Khanh Vo; Huong Hoang Luong; Hieu Le Van; Khiem Huynh Gia; Loc Van Cao Phu; Duy Nguyen Truong Quoc; Tran Huyen Nguyen; Ha Xuan Son; Nghia Duong‐Trung,2022,Computers,10.3390/computers11070113,https://doi.org/10.3390/computers11070113,openalex,tech_with_weak_signal,needs_manual,medium,"Mixed signals: some relevant blockchain/implementation cues, but institutional consortium relevance is not decisive from title/abstract alone.",,
UT-0225,FBASHI: Fuzzy and Blockchain-Based Adaptive Security for Healthcare IoTs,Zeeshan Zulkifl; Fawad Khan; Shahzaib Tahir; Mehreen Afzal; Waseem Iqbal; Abdul Rehman; Saqib Saeed; Abdullah M. Almuhaideb,2022,IEEE Access,10.1109/access.2022.3149046,https://doi.org/10.1109/access.2022.3149046,openalex,generic_blockchain_institutional,likely_include,high,Abstract shows institutional or consortium context plus implementation/evaluation signal.,,
UT-0226,Integration of Hardware Security Modules and Permissioned Blockchain in Industrial IoT Networks,Antonio Cabrera; Encarnación Castillo; Antonio Escobar-Molero; José Antonio Álvarez Bermejo; Diego P. Morales; Luis Parrilla,2022,IEEE Access,10.1109/access.2022.3217815,https://doi.org/10.1109/access.2022.3217815,openalex,tech_with_weak_signal,needs_manual,medium,"Mixed signals: some relevant blockchain/implementation cues, but institutional consortium relevance is not decisive from title/abstract alone.",,
UT-0227,Health-zkIDM: A Healthcare Identity System Based on Fabric Blockchain and Zero-Knowledge Proof,Tianyu Bai; Yangsheng Hu; Jianfeng He; Hongbo Fan; Zhenzhou An,2022,Sensors,10.3390/s22207716,https://doi.org/10.3390/s22207716,openalex,generic_blockchain_institutional,needs_manual,medium,"Mixed signals: some relevant blockchain/implementation cues, but institutional consortium relevance is not decisive from title/abstract alone.",,
UT-0228,VBlock: A Blockchain-Based Tamper-Proofing Data Protection Model for Internet of Vehicle Networks,Collins Sey; Hang Lei; Weizhong Qian; Xiaoyu Li; Linda Delali Fiasam; Seth Larweh Kodjiku; Isaac Adjei-Mensah; Isaac Osei Agyemang,2022,Sensors,10.3390/s22208083,https://doi.org/10.3390/s22208083,openalex,tech_with_weak_signal,needs_manual,medium,"Mixed signals: some relevant blockchain/implementation cues, but institutional consortium relevance is not decisive from title/abstract alone.",,
UT-0229,Developing an IoT Identity Management System Using Blockchain,Sitalakshmi Venkatraman; Sazia Parvin,2022,Systems,10.3390/systems10020039,https://doi.org/10.3390/systems10020039,openalex,generic_blockchain_institutional,likely_exclude,medium,Abstract is dominated by generic or off-scope signals and lacks clear institutional-consortium evidence.,,
UT-0230,Do-It-Yourself Recommender System: Reusing and Recycling With Blockchain and Deep Learning,Sachi Pandey; Vikas Chouhan; Devanshi Verma; Shubham Rajrah; Fayadh Alenezi; Rajkumar Saini; KC Santosh,2022,IEEE Access,10.1109/access.2022.3199661,https://doi.org/10.1109/access.2022.3199661,openalex,tech_with_weak_signal,needs_manual,medium,"Mixed signals: some relevant blockchain/implementation cues, but institutional consortium relevance is not decisive from title/abstract alone.",,
UT-0231,Leveraging Patient Information Sharing Using Blockchain-Based Distributed Networks,Sabri Barbaria; Marco Casassa Mont; Essam Ghadafi; Halima Mahjoubi Machraoui; Hanene Boussi Rahmouni,2022,IEEE Access,10.1109/access.2022.3206046,https://doi.org/10.1109/access.2022.3206046,openalex,generic_blockchain_institutional,likely_include,high,Abstract shows institutional or consortium context plus implementation/evaluation signal.,,
UT-0232,Blockchain for Doping Control Applications in Sports: A Conceptual Approach,Flavio A. M. Pinto; Yogachandran Rahulamathavan; James Skinner,2022,Future Internet,10.3390/fi14070210,https://doi.org/10.3390/fi14070210,openalex,tech_with_weak_signal,needs_manual,medium,"Mixed signals: some relevant blockchain/implementation cues, but institutional consortium relevance is not decisive from title/abstract alone.",,
UT-0233,Credible pigeon permissioned blockchain traceability platform integrated with IoT based on HACCP,Mingyuan Fan; Shuangyin Liu; Longqin Xu; Dachun Feng; Jianjun Guo; Liang Cao; Tonglai Liu; Hassan Shahbaz Gul,2022,Scientific Reports,10.1038/s41598-022-27065-2,https://doi.org/10.1038/s41598-022-27065-2,openalex,tech_with_weak_signal,likely_include,medium,Technical evaluation is present and there is at least one meaningful institutional or interoperability signal.,,
UT-0234,P2P energy trading: Blockchain-enabled P2P energy society with multi-scale flexibility services,Ying Wu; Ying Wu; Yanpeng Wu; Yanpeng Wu; Halil Çimen; Juan C. Vásquez; Josep M. Guerrero,2022,Energy Reports,10.1016/j.egyr.2022.02.074,https://doi.org/10.1016/j.egyr.2022.02.074,openalex,generic_blockchain_institutional,likely_include,medium,Technical evaluation is present and there is at least one meaningful institutional or interoperability signal.,,
UT-0235,Improved PBFT algorithm for high-frequency trading scenarios of alliance blockchain,Song Tang; Zhiqiang Wang; Jian Jiang; Suli Ge; Gaifang Tan,2022,Scientific Reports,10.1038/s41598-022-08587-1,https://doi.org/10.1038/s41598-022-08587-1,openalex,generic_blockchain_institutional,likely_include,medium,Technical evaluation is present and there is at least one meaningful institutional or interoperability signal.,,
UT-0236,TSBFT: A scalable and efficient leaderless byzantine consensus for consortium blockchain,Junfeng Tian; Junfeng Tian; Jin Tian; Jin Tian; Hongwei Xu,2022,Computer Networks,10.1016/j.comnet.2022.109541,https://doi.org/10.1016/j.comnet.2022.109541,openalex,no_abstract_but_title_relevant,needs_manual,medium,"No abstract available, but title has potentially relevant institutional or consortium signal.",,
UT-0237,Securing the access control policies to the Internet of Things resources through permissioned blockchain,Alessandra Rizzardi; Sabrina Sicari; Daniele Miorandi; Alberto Coen‐Porisini,2022,Concurrency and Computation Practice and Experience,10.1002/cpe.6934,https://doi.org/10.1002/cpe.6934,openalex,tech_with_weak_signal,likely_include,medium,Technical evaluation is present and there is at least one meaningful institutional or interoperability signal.,,
UT-0238,Token Economy,Ali Sunyaev; Niclas Kannengießer; Roman Beck; Horst Treiblmaier; Mary C. Lacity; Johann Kranz; Gilbert Fridgen; Ulli Spankowski; André Luckow,2021,Business & Information Systems Engineering,10.1007/s12599-021-00684-1,https://doi.org/10.1007/s12599-021-00684-1,openalex,no_title_or_abstract,likely_exclude,low,No abstract and insufficient institutional/technical detail in title.,,
UT-0239,"Integration of Blockchain, IoT and Machine Learning for Multistage Quality Control and Enhancing Security in Smart Manufacturing",Zeinab Shahbazi; Yung-Cheol Byun,2021,Sensors,10.3390/s21041467,https://doi.org/10.3390/s21041467,openalex,tech_with_weak_signal,needs_manual,medium,"Mixed signals: some relevant blockchain/implementation cues, but institutional consortium relevance is not decisive from title/abstract alone.",,
UT-0240,Blockchain and Autonomous Vehicles: Recent Advances and Future Directions,Saurabh Jain; Neelu Jyothi Ahuja; Srikanth Ponnada; Kishor V. Bhadane; Bharathram Nagaiah; Adarsh Kumar; Charalambos Konstantinou,2021,IEEE Access,10.1109/access.2021.3113649,https://doi.org/10.1109/access.2021.3113649,openalex,tech_only_no_context,likely_exclude,medium,Weak institutional context and limited evidence of an implementation-focused consortium study.,,
UT-0241,Blockchain: Future of e-Governance in Smart Cities,Abhirup Khanna; Anushree Sah; Vadim Bolshev; Michał Jasiński; Alexander Vinogradov; Zbigniew Leonowicz; Marek Jasiński,2021,Sustainability,10.3390/su132111840,https://doi.org/10.3390/su132111840,openalex,tech_with_weak_signal,likely_exclude,medium,Abstract is dominated by generic or off-scope signals and lacks clear institutional-consortium evidence.,,
UT-0242,The Role of Blockchain Technology in Augmenting Supply Chain Resilience to Cybercrime,Aya Bayramova; David J. Edwards; Chris Roberts,2021,Buildings,10.3390/buildings11070283,https://doi.org/10.3390/buildings11070283,openalex,generic_blockchain_institutional,likely_include,medium,Technical evaluation is present and there is at least one meaningful institutional or interoperability signal.,,
UT-0243,Survey of Interoperability in Electronic Health Records Management and Proposed Blockchain Based Framework: MyBlockEHR,Rahul Ganpatrao Sonkamble; Shraddha Phansalkar; Vidyasagar Potdar; Anupkumar M. Bongale,2021,IEEE Access,10.1109/access.2021.3129284,https://doi.org/10.1109/access.2021.3129284,openalex,generic_blockchain_institutional,likely_include,high,Abstract shows institutional or consortium context plus implementation/evaluation signal.,,
UT-0244,Consumer valuation of blockchain traceability for beef in the <scp>U</scp>nited <scp>S</scp>tates,Aaron M. Shew; Heather A. Snell; Rodolfo M. Nayga; Mary C. Lacity,2021,Applied Economic Perspectives and Policy,10.1002/aepp.13157,https://doi.org/10.1002/aepp.13157,openalex,tech_with_weak_signal,needs_manual,medium,"Mixed signals: some relevant blockchain/implementation cues, but institutional consortium relevance is not decisive from title/abstract alone.",,
UT-0245,Evolution of Internet of Things From Blockchain to IOTA: A Survey,Mays Alshaikhli; Tarek Elfouly; Omar Elharrouss; Amr Mohamed; Najmath Ottakath,2021,IEEE Access,10.1109/access.2021.3138353,https://doi.org/10.1109/access.2021.3138353,openalex,tech_only_no_context,likely_exclude,medium,Weak institutional context and limited evidence of an implementation-focused consortium study.,,
UT-0246,SmartCoin: A novel incentive mechanism for vehicles in intelligent transportation system based on consortium blockchain,Lokendra Vishwakarma; Debasis Das,2021,Vehicular Communications,10.1016/j.vehcom.2021.100429,https://doi.org/10.1016/j.vehcom.2021.100429,openalex,no_abstract_but_title_relevant,needs_manual,medium,"No abstract available, but title has potentially relevant institutional or consortium signal.",,
UT-0247,Systematic Literature Review of Challenges in Blockchain Scalability,Dodo Khan; Low Tang Jung; Manzoor Ahmed Hashmani,2021,Applied Sciences,10.3390/app11209372,https://doi.org/10.3390/app11209372,openalex,generic_blockchain_institutional,likely_include,medium,Technical evaluation is present and there is at least one meaningful institutional or interoperability signal.,,
UT-0248,A Trusted Blockchain-Based Traceability System for Fruit and Vegetable Agricultural Products,Xinting Yang; Mengqi Li; Huajing Yu; Mingting Wang; Daming Xu; Chuanheng Sun,2021,IEEE Access,10.1109/access.2021.3062845,https://doi.org/10.1109/access.2021.3062845,openalex,generic_blockchain_institutional,needs_manual,medium,"Mixed signals: some relevant blockchain/implementation cues, but institutional consortium relevance is not decisive from title/abstract alone.",,
UT-0249,"Federated Deep Learning for Cyber Security in the Internet of Things: Concepts, Applications, and Experimental Analysis",Mohamed Amine Ferrag; Othmane Friha; Λέανδρος Μαγλαράς; Helge Janicke; Lei Shu,2021,IEEE Access,10.1109/access.2021.3118642,https://doi.org/10.1109/access.2021.3118642,openalex,generic_blockchain_institutional,needs_manual,medium,"Mixed signals: some relevant blockchain/implementation cues, but institutional consortium relevance is not decisive from title/abstract alone.",,
UT-0250,Blockchain-Based Secure Healthcare Application for Diabetic-Cardio Disease Prediction in Fog Computing,P. G. Shynu; Varun G. Menon; R. Lakshmana Kumar; Seifedine Kadry; Yunyoung Nam,2021,IEEE Access,10.1109/access.2021.3065440,https://doi.org/10.1109/access.2021.3065440,openalex,generic_blockchain_institutional,likely_include,medium,Technical evaluation is present and there is at least one meaningful institutional or interoperability signal.,,
UT-0251,A Proxy Re-Encryption Approach to Secure Data Sharing in the Internet of Things Based on Blockchain,Kwame Opuni-Boachie Obour Agyekum; Qi Xia; Emmanuel Boateng Sifah; Christian Nii Aflah Cobblah; Hu Xia; Jianbin Gao,2021,IEEE Systems Journal,10.1109/jsyst.2021.3076759,https://doi.org/10.1109/jsyst.2021.3076759,openalex,generic_blockchain_institutional,likely_exclude,medium,Weak institutional context and limited evidence of an implementation-focused consortium study.,,
UT-0252,Multi-Layer Blockchain-Based Security Architecture for Internet of Things,Houshyar Honar Pajooh; Mohammad A. Rashid; Fakhrul Alam; Serge Demidenko,2021,Sensors,10.3390/s21030772,https://doi.org/10.3390/s21030772,openalex,tech_with_weak_signal,likely_include,medium,Technical evaluation is present and there is at least one meaningful institutional or interoperability signal.,,
UT-0253,NovidChain: Blockchain‐based privacy‐preserving platform for COVID‐19 test/vaccine certificates,Amal Abid; Saoussen Cheikhrouhou; Slim Kallel; Mohamed Jmaïel,2021,Software Practice and Experience,10.1002/spe.2983,https://doi.org/10.1002/spe.2983,openalex,generic_blockchain_institutional,likely_exclude,high,"Record appears to focus on theory, standards, or generic blockchain use without the target institutional consortium setting.",,
UT-0254,Alleviating Challenges Related to FDA-Approved Medical Wearables Using Blockchain Technology,Sweta Sneha; Alina Panjwani; Brandon Lade; Jiyoun Randolph; Monica Vickery,2021,IT Professional,10.1109/mitp.2021.3072535,https://doi.org/10.1109/mitp.2021.3072535,openalex,tech_with_weak_signal,likely_include,high,Abstract shows institutional or consortium context plus implementation/evaluation signal.,,
UT-0255,A Blockchain-Based Approach for Drug Traceability in Healthcare Supply Chain,Ahmad Musamih; Khaled Salah; Raja Jayaraman; Junaid Arshad; Mazin Debe; Yousof Al-Hammadi; Samer Ellahham,2021,IEEE Access,10.1109/access.2021.3049920,https://doi.org/10.1109/access.2021.3049920,openalex,generic_blockchain_institutional,likely_include,high,Abstract shows institutional or consortium context plus implementation/evaluation signal.,,
UT-0256,Blockchain Implementation for Privacy preserving and securing the Healthcare data,Mukesh Soni; Dileep Kumar Singh,2021,,10.1109/csnt51715.2021.9509722,https://doi.org/10.1109/csnt51715.2021.9509722,openalex,generic_blockchain_institutional,likely_include,high,Abstract shows institutional or consortium context plus implementation/evaluation signal.,,
UT-0257,Verifiable Authentication and Issuance of Academic Certificates Using Permissioned Blockchain Network,E. Suresh Babu; B. K. N. Srinivasarao; Ilaiah Kavati; Mekala Srinivasa Rao,2021,International Journal of Information Security and Privacy,10.4018/ijisp.2022010107,https://doi.org/10.4018/ijisp.2022010107,openalex,tech_only_no_context,needs_manual,medium,"Mixed signals: some relevant blockchain/implementation cues, but institutional consortium relevance is not decisive from title/abstract alone.",,
UT-0258,Online rating system development using blockchain-based distributed ledger technology,Monir Shaker; Fereidoon Shams Aliee; Reza Fotohi,2021,Wireless Networks,10.1007/s11276-020-02514-w,https://doi.org/10.1007/s11276-020-02514-w,openalex,no_abstract_title_partial,likely_exclude,low,No abstract and insufficient institutional/technical detail in title.,,
UT-0259,Data Ownership and Secure Medical Data Transmission using Optimal Multiple Key-Based Homomorphic Encryption with Hyperledger Blockchain,Naresh Sammeta; Latha Parthiban,2021,International Journal of Image and Graphics,10.1142/s0219467822400034,https://doi.org/10.1142/s0219467822400034,openalex,generic_blockchain_institutional,likely_include,high,Abstract shows institutional or consortium context plus implementation/evaluation signal.,,
UT-0260,"Designing the architecture of a blockchain platform: the case of Alastria, a national public permissioned blockchain",Javier W. Ibáñez; Salvatore Moccia,2021,International Journal of Intellectual Property Management,10.1504/ijipm.2021.118729,https://doi.org/10.1504/ijipm.2021.118729,openalex,tech_only_no_context,needs_manual,medium,"Mixed signals: some relevant blockchain/implementation cues, but institutional consortium relevance is not decisive from title/abstract alone.",,
UT-0261,Smart Contract-Based Agricultural Food Supply Chain Traceability,Lu Wang; Longqin Xu; Zhiying Zheng; Shuangyin Liu; Xiangtong Li; Liang Cao; Jingbin Li; Chuanheng Sun,2021,IEEE Access,10.1109/access.2021.3050112,https://doi.org/10.1109/access.2021.3050112,openalex,generic_blockchain_institutional,likely_include,high,Abstract shows institutional or consortium context plus implementation/evaluation signal.,,
UT-0262,"Blockchain, Enterprise Resource Planning (ERP) and Accounting Information Systems (AIS): Research on e-Procurement and System Integration",Alessio Faccia; Pythagoras Petratos,2021,Applied Sciences,10.3390/app11156792,https://doi.org/10.3390/app11156792,openalex,tech_with_weak_signal,likely_exclude,medium,Weak institutional context and limited evidence of an implementation-focused consortium study.,,
