candidate_id,title,year,venue,doi,source,fulltext_access,fulltext_source,landing_page_url,pdf_url,text_source,text_length,agent_fulltext_decision,agent_reason_code,agent_confidence,agent_rationale
FT-0664,A System for the Promotion of Traceability and Ownership of Health Data Using Blockchain,2022,IEEE Access,10.1109/access.2022.3203193,openalex,open,openalex,https://doi.org/10.1109/access.2022.3203193,https://ieeexplore.ieee.org/ielx7/6287639/6514899/09870819.pdf,landing_html,835,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0665,Implementation of a Distributed Framework for Permissioned Blockchain-Based Secure Automotive Supply Chain Management,2022,Sensors,10.3390/s22197367,openalex,open,openalex,https://doi.org/10.3390/s22197367,https://www.mdpi.com/1424-8220/22/19/7367/pdf?version=1664359477,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0666,Exploring interoperability of distributed Ledger and Decentralized Technology adoption in virtual enterprises,2022,Information Systems and e-Business Management,10.1007/s10257-022-00561-8,openalex,open,openalex,https://doi.org/10.1007/s10257-022-00561-8,https://link.springer.com/content/pdf/10.1007/s10257-022-00561-8.pdf,remote_pdf,83155,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0667,BFRT: Blockchained Federated Learning for Real-time Traffic Flow Prediction,2022,"2022 22nd IEEE International Symposium on Cluster, Cloud and Internet Computing (CCGrid)",10.1109/ccgrid54584.2022.00041,openalex,open,openalex,http://arxiv.org/abs/2305.17677,https://arxiv.org/pdf/2305.17677,remote_pdf,49977,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0668,Hybrid intrusion detection system using blockchain framework,2022,EURASIP Journal on Wireless Communications and Networking,10.1186/s13638-022-02089-4,openalex,open,openalex,https://doi.org/10.1186/s13638-022-02089-4,https://jwcn-eurasipjournals.springeropen.com/counter/pdf/10.1186/s13638-022-02089-4,remote_pdf,74768,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0672,A Transaction Traffic Control Approach Based on Fuzzy Logic to Improve Hyperledger Fabric Performance,2022,Wireless Communications and Mobile Computing,10.1155/2022/2032165,openalex,open,openalex,https://doi.org/10.1155/2022/2032165,https://downloads.hindawi.com/journals/wcmc/2022/2032165.pdf,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0677,PDPChain: A Consortium Blockchain-Based Privacy Protection Scheme for Personal Data,2022,IEEE Transactions on Reliability,10.1109/tr.2022.3190932,openalex,unknown,openalex,https://doi.org/10.1109/tr.2022.3190932,,landing_html,830,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0679,An Efficient and Privacy-Preserving Blockchain-Based Authentication Scheme for Low Earth Orbit Satellite-Assisted Internet of Things,2022,IEEE Transactions on Aerospace and Electronic Systems,10.1109/taes.2022.3187389,openalex,open,openalex,http://urn.fi/URN:NBN:fi:jyu-202301251487,https://jyx.jyu.fi/bitstreams/251a99cf-cd29-4992-8927-faec229f8f5e/download,remote_pdf,64234,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0680,A Consortium Blockchain-Based Secure and Trusted Electronic Portfolio Management Scheme,2022,Sensors,10.3390/s22031271,openalex,open,openalex,https://doi.org/10.3390/s22031271,https://www.mdpi.com/1424-8220/22/3/1271/pdf?version=1644466787,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0681,Blockchain Hyperledger with Non-Linear Machine Learning: A Novel and Secure Educational Accreditation Registration and Distributed Ledger Preservation Architecture,2022,Applied Sciences,10.3390/app12052534,openalex,open,openalex,https://doi.org/10.3390/app12052534,https://www.mdpi.com/2076-3417/12/5/2534/pdf?version=1646211292,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0682,A Reputation-Based Approach Using Consortium Blockchain for Cyber Threat Intelligence Sharing,2022,Security and Communication Networks,10.1155/2022/7760509,openalex,open,openalex,https://doi.org/10.1155/2022/7760509,https://downloads.hindawi.com/journals/scn/2022/7760509.pdf,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0683,A UAV swarm communication network architecture based on consortium blockchain,2022,Journal of Physics Conference Series,10.1088/1742-6596/2352/1/012008,openalex,open,openalex,https://doi.org/10.1088/1742-6596/2352/1/012008,https://iopscience.iop.org/article/10.1088/1742-6596/2352/1/012008/pdf,remote_html_from_pdf_url,384,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0684,Performance Modeling of Hyperledger Fabric 2.0,2022,,10.1145/3530019.3531341,openalex,unknown,openalex,https://doi.org/10.1145/3530019.3531341,,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0685,Consortium Blockchain-Based Computation Offloading Using Mobile Edge Platoon Cloud in Internet of Vehicles,2022,IEEE Transactions on Intelligent Transportation Systems,10.1109/tits.2022.3168358,openalex,unknown,openalex,https://doi.org/10.1109/tits.2022.3168358,,landing_html,853,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0686,Secure and Reliable Transfer Learning Framework for 6G-Enabled Internet of Vehicles,2022,IEEE Wireless Communications,10.1109/mwc.004.2100542,openalex,unknown,openalex,https://doi.org/10.1109/mwc.004.2100542,,landing_html,830,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0687,A Metaheuristic Approach for Encrypting Blockchain Data Attributes Using Ciphertext Policy Technique,2022,Mathematical Problems in Engineering,10.1155/2022/7579961,openalex,open,openalex,https://doi.org/10.1155/2022/7579961,https://downloads.hindawi.com/journals/mpe/2022/7579961.pdf,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0689,Decentralized Machine Autonomy for Manufacturing Servitization,2022,Sensors,10.3390/s22010338,openalex,open,openalex,https://doi.org/10.3390/s22010338,https://www.mdpi.com/1424-8220/22/1/338/pdf?version=1641355748,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0690,Privacy Preserving Electronic Health Record with Consortium Blockchain,2022,,10.1109/icitisee57756.2022.10057649,openalex,unknown,openalex,https://doi.org/10.1109/icitisee57756.2022.10057649,,landing_html,820,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0691,Antitampering Scheme of Evidence Transfer Information in Judicial System Based on Blockchain,2022,Security and Communication Networks,10.1155/2022/5804109,openalex,open,openalex,https://doi.org/10.1155/2022/5804109,https://downloads.hindawi.com/journals/scn/2022/5804109.pdf,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0692,Efficient Mobile Vehicle Data Sharing Scheme Based on Consortium Blockchain,2022,Applied Sciences,10.3390/app12126152,openalex,open,openalex,https://doi.org/10.3390/app12126152,https://www.mdpi.com/2076-3417/12/12/6152/pdf?version=1656989232,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0693,Blockchain-Based Water-Energy Transactive Management With Spatial-Temporal Uncertainties,2022,IEEE Transactions on Smart Grid,10.1109/tsg.2022.3230693,openalex,open,openalex,https://researchportal.bath.ac.uk/files/266278355/FINAL_VERSION.pdf,https://purehost.bath.ac.uk/ws/files/266278355/FINAL_VERSION.pdf,remote_pdf,100177,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0694,SEGBFT: A Scalable Consensus Protocol for Consortium Blockchain,2022,,10.1145/3532640.3532643,openalex,unknown,openalex,https://doi.org/10.1145/3532640.3532643,,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0695,A Blockchain-Based Cross-Domain Data Sharing Scheme for VANETs,2022,,10.1145/3532640.3532656,openalex,unknown,openalex,https://doi.org/10.1145/3532640.3532656,,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0696,(Retracted) Blockchain enabled secure image transmission and diagnosis scheme in medical cyber-physical systems,2022,Journal of Electronic Imaging,10.1117/1.jei.31.6.062002,openalex,unknown,openalex,https://doi.org/10.1117/1.jei.31.6.062002,,landing_html,81,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0697,Designing a High Performance and High-Profit P2P Energy Trading System Using a Consortium Blockchain Network,2022,,10.1109/iccke57176.2022.9960015,openalex,unknown,openalex,https://doi.org/10.1109/iccke57176.2022.9960015,,landing_html,858,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0698,The Confluence of Blockchain and 6G Network: Scenarios Analysis and Performance Assessment,2022,arXiv (Cornell University),10.48550/arxiv.2207.04744,openalex,open,openalex,http://arxiv.org/abs/2207.04744,https://arxiv.org/pdf/2207.04744,remote_pdf,51864,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0699,Privacy Data Management Mechanism Based on Blockchain and Federated Learning,2022,"Computers, materials & continua/Computers, materials & continua (Print)",10.32604/cmc.2023.028843,openalex,open,openalex,https://doi.org/10.32604/cmc.2023.028843,https://file.techscience.com/ueditor/files/cmc/TSP_CMC-74-1/TSP_CMC_28843/TSP_CMC_28843.pdf,remote_pdf,45150,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0700,Security Bootstrapping for Securing Data Plane and Control Plane in Named Data Networking,2022,IEEE Transactions on Network and Service Management,10.1109/tnsm.2022.3232359,openalex,unknown,openalex,https://doi.org/10.1109/tnsm.2022.3232359,,landing_html,836,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0701,Blockchain-based Collaborative Edge Intelligence for Trustworthy and Real-Time Video Surveillance,2022,IEEE Transactions on Industrial Informatics,10.1109/tii.2022.3203397,openalex,open,openalex,http://hdl.handle.net/10397/101493,http://ira.lib.polyu.edu.hk/bitstream/10397/101493/1/Zhang_Blockchain-Based_Collaborative_Edge.pdf,remote_pdf,62927,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0703,Privacy Enabled Immunity Credential System on Blockchain,2022,,10.1109/comsnets53615.2022.9668579,openalex,unknown,openalex,https://doi.org/10.1109/comsnets53615.2022.9668579,,landing_html,806,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0704,Overview of Applied Data Analytic Mechanisms and Approaches Using Permissioned Blockchains,2022,International Journal on Advanced Science Engineering and Information Technology,10.18517/ijaseit.12.1.12827,openalex,open,openalex,https://doi.org/10.18517/ijaseit.12.1.12827,http://www.insightsociety.org/ojaseit/index.php/ijaseit/article/download/12827/3199,landing_html,14360,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0705,Blockchain-Based Federated Learning With Secure Aggregation in Trusted Execution Environment for Internet-of-Things,2022,IEEE Transactions on Industrial Informatics,10.1109/tii.2022.3170348,openalex,open,openalex,http://arxiv.org/abs/2304.12889,https://arxiv.org/pdf/2304.12889,remote_pdf,58559,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0706,Public Participation Consortium Blockchain for Smart City Governance,2021,IEEE Internet of Things Journal,10.1109/jiot.2021.3091151,openalex,open,openalex,https://doi.org/10.1109/jiot.2021.3091151,https://ieeexplore.ieee.org/ielx7/6488907/9690636/09462451.pdf,remote_pdf,80747,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0707,Governance Attributes of Consortium Blockchain Applications.,2021,Journal of the Association for Information Systems,,openalex,unknown,openalex,https://aisel.aisnet.org/cgi/viewcontent.cgi?article=1297&context=amcis2021,,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0708,Blockchain and Its Impacts on Agri-Food Supply Chain Network Management,2021,Sustainability,10.3390/su13042168,openalex,open,openalex,https://doi.org/10.3390/su13042168,https://www.mdpi.com/2071-1050/13/4/2168/pdf?version=1613647634,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0709,Research on the method of improving community governance capability based on block-chain technology,2021,,10.1109/iccece51280.2021.9342128,openalex,unknown,openalex,https://doi.org/10.1109/iccece51280.2021.9342128,,landing_html,849,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0710,Research on the Reciprocal Mechanism of Hybrid Governance in Blockchain,2021,,10.47363/jesmr/2021(2)121,openalex,open,openalex,http://doi.org/10.47363/jesmr/2021(2)121,https://doi.org/10.47363/jesmr/2021(2)121,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0711,Blockchain-Based Architectures for Tamper-Proof Regulatory Recordkeeping and Real-Time Audit Readiness,2021,International Journal of Multidisciplinary Research and Growth Evaluation,10.54660/.ijmrge.2021.2.6.485-504,openalex,open,openalex,https://doi.org/10.54660/.ijmrge.2021.2.6.485-504,https://www.allmultidisciplinaryjournal.com/uploads/archives/20251014112753_MGE-2025-5-168.1.pdf,remote_pdf,125894,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0712,Performance analysis on Diversity Mining‐based Proof of Work in bifolded consortium blockchain for Internet of Things consensus,2021,Concurrency and Computation Practice and Experience,10.1002/cpe.6285,openalex,unknown,openalex,https://doi.org/10.1002/cpe.6285,,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0713,A novel Confidential Consortium Blockchain framework for peer to peer energy trading,2021,International Journal of Emerging Electric Power Systems,10.1515/ijeeps-2021-0391,openalex,unknown,openalex,https://doi.org/10.1515/ijeeps-2021-0391,,landing_html,36620,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0714,Moving an entire banking sector onto DLT: The Italian banking sector use case,2021,Journal of digital banking.,10.69554/jkws6197,openalex,unknown,openalex,https://doi.org/10.69554/jkws6197,,landing_html,6030,exclude,borderline_fulltext_case,medium,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0715,The Roadmap to 6G Security and Privacy,2021,IEEE Open Journal of the Communications Society,10.1109/ojcoms.2021.3078081,openalex,open,openalex,https://doi.org/10.1109/ojcoms.2021.3078081,https://ieeexplore.ieee.org/ielx7/8782661/9309127/09426946.pdf,remote_pdf,112133,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0717,Distributed Ledger Technologies in Supply Chain Security Management: A Comprehensive Survey,2021,IEEE Transactions on Engineering Management,10.1109/tem.2021.3053655,openalex,open,openalex,http://hdl.handle.net/2436/623889,,landing_html,3702,exclude,policy_or_commentary_only,high,Reads as survey/review/guide rather than a concrete institutional consortium implementation.
FT-0719,Convergence of Blockchain and IoT for Secure Transportation Systems in Smart Cities,2021,Security and Communication Networks,10.1155/2021/5597679,openalex,open,openalex,https://doi.org/10.1155/2021/5597679,https://downloads.hindawi.com/journals/scn/2021/5597679.pdf,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0720,Insights into Blockchain Implementation in Construction: Models for Supply Chain Management,2021,Journal of Management in Engineering,10.1061/(asce)me.1943-5479.0000939,openalex,open,openalex,https://pure.hud.ac.uk/en/publications/c2c47344-c819-4450-998c-868f5e2d6a04,https://pure.hud.ac.uk/ws/files/36192314/MEENG_4012_R3_3_Pure.pdf,remote_pdf,59417,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0721,A Survey of Self-Sovereign Identity Ecosystem,2021,Security and Communication Networks,10.1155/2021/8873429,openalex,open,openalex,https://doi.org/10.1155/2021/8873429,https://downloads.hindawi.com/journals/scn/2021/8873429.pdf,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0722,A Lightweight Blockchain-Based IoT Identity Management Approach,2021,Future Internet,10.3390/fi13020024,openalex,open,openalex,https://doi.org/10.3390/fi13020024,https://www.mdpi.com/1999-5903/13/2/24/pdf?version=1611668213,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0723,Health-ID: A Blockchain-Based Decentralized Identity Management for Remote Healthcare,2021,Healthcare,10.3390/healthcare9060712,openalex,open,openalex,https://doi.org/10.3390/healthcare9060712,https://www.mdpi.com/2227-9032/9/6/712/pdf?version=1623475440,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0724,Hyperledger Fabric Blockchain for Securing the Edge Internet of Things,2021,Sensors,10.3390/s21020359,openalex,open,openalex,https://doi.org/10.3390/s21020359,https://www.mdpi.com/1424-8220/21/2/359/pdf?version=1610010040,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0725,A Novel Blockchain-Based Integrity and Reliable Veterinary Clinic Information Management System Using Predictive Analytics for Provisioning of Quality Health Services,2021,IEEE Access,10.1109/access.2021.3049325,openalex,open,openalex,https://doi.org/10.1109/access.2021.3049325,https://ieeexplore.ieee.org/ielx7/6287639/9312710/09314077.pdf,remote_pdf,95943,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0726,Educational Blockchain: A Secure Degree Attestation and Verification Traceability Architecture for Higher Education Commission,2021,Applied Sciences,10.3390/app112210917,openalex,open,openalex,https://doi.org/10.3390/app112210917,https://www.mdpi.com/2076-3417/11/22/10917/pdf?version=1637288334,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0728,Exploring Sybil and Double-Spending Risks in Blockchain Systems,2021,IEEE Access,10.1109/access.2021.3081998,openalex,open,openalex,https://doi.org/10.1109/access.2021.3081998,https://ieeexplore.ieee.org/ielx7/6287639/9312710/09435780.pdf,remote_pdf,136137,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0730,Distributed Ledger Technology Review and Decentralized Applications Development Guidelines,2021,Future Internet,10.3390/fi13030062,openalex,open,openalex,https://doi.org/10.3390/fi13030062,https://www.mdpi.com/1999-5903/13/3/62/pdf?version=1614419160,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0731,Research and Applied Perspective to Blockchain Technology: A Comprehensive Survey,2021,Applied Sciences,10.3390/app11146252,openalex,open,openalex,https://doi.org/10.3390/app11146252,https://www.mdpi.com/2076-3417/11/14/6252/pdf?version=1625577076,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0735,An ISM Modeling of Barriers for Blockchain/Distributed Ledger Technology Adoption in Supply Chains towards Cybersecurity,2021,Sustainability,10.3390/su13094672,openalex,open,openalex,https://doi.org/10.3390/su13094672,https://www.mdpi.com/2071-1050/13/9/4672/pdf?version=1619087133,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0736,Blockchain-based IoT device identification and management in 5G smart grid,2021,EURASIP Journal on Wireless Communications and Networking,10.1186/s13638-021-01966-8,openalex,open,openalex,https://doi.org/10.1186/s13638-021-01966-8,https://jwcn-eurasipjournals.springeropen.com/track/pdf/10.1186/s13638-021-01966-8,remote_pdf,51971,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0738,On Consortium Blockchain Consistency: A Queueing Network Model Approach,2021,IEEE Transactions on Parallel and Distributed Systems,10.1109/tpds.2021.3049915,openalex,unknown,openalex,https://doi.org/10.1109/tpds.2021.3049915,,landing_html,818,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0739,On-Site Construction Quality Inspection Using Blockchain and Smart Contracts,2021,Journal of Management in Engineering,10.1061/(asce)me.1943-5479.0000967,openalex,unknown,openalex,https://doi.org/10.1061/(asce)me.1943-5479.0000967,,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0740,A Consortium Blockchain-Based Access Control Framework With Dynamic Orderer Node Selection for 5G-Enabled Industrial IoT,2021,IEEE Transactions on Industrial Informatics,10.1109/tii.2021.3078183,openalex,unknown,openalex,https://doi.org/10.1109/tii.2021.3078183,,landing_html,867,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0741,Mine Consortium Blockchain: The Application Research of Coal Mine Safety Production Based on Blockchain,2021,Security and Communication Networks,10.1155/2021/5553874,openalex,open,openalex,https://doi.org/10.1155/2021/5553874,https://downloads.hindawi.com/journals/scn/2021/5553874.pdf,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0742,LTSM: Lightweight and Trusted Sharing Mechanism of IoT Data in Smart City,2021,IEEE Internet of Things Journal,10.1109/jiot.2021.3110097,openalex,unknown,openalex,https://doi.org/10.1109/jiot.2021.3110097,,landing_html,820,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0743,A Trustworthy Safety Inspection Framework Using Performance-Security Balanced Blockchain,2021,IEEE Internet of Things Journal,10.1109/jiot.2021.3121512,openalex,unknown,openalex,https://doi.org/10.1109/jiot.2021.3121512,,landing_html,835,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0744,A Secure Storage and Sharing Scheme of Stroke Electronic Medical Records Based on Consortium Blockchain,2021,BioMed Research International,10.1155/2021/6676171,openalex,open,openalex,https://doi.org/10.1155/2021/6676171,https://downloads.hindawi.com/journals/bmri/2021/6676171.pdf,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0745,Anonymous and Verifiable Reputation System for E-Commerce Platforms Based on Blockchain,2021,IEEE Transactions on Network and Service Management,10.1109/tnsm.2021.3098439,openalex,unknown,openalex,https://doi.org/10.1109/tnsm.2021.3098439,,landing_html,834,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0747,Blockchain-Based Task Offloading for Edge Computing on Low-Quality Data via Distributed Learning in the Internet of Energy,2021,IEEE Journal on Selected Areas in Communications,10.1109/jsac.2021.3118417,openalex,unknown,openalex,https://doi.org/10.1109/jsac.2021.3118417,,landing_html,869,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0748,Digital Twin Based Remote Resource Sharing in Internet of Vehicles using Consortium Blockchain,2021,2021 IEEE 94th Vehicular Technology Conference (VTC2021-Fall),10.1109/vtc2021-fall52928.2021.9625367,openalex,open,openalex,https://figshare.com/articles/conference_contribution/Digital_Twin_Based_Remote_Resource_Sharing_in_Internet_of_Vehicles_using_Consortium_Blockchain/20624322,,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0749,BEI‐TAB: Enabling Secure and Distributed Airport Baggage Tracking with Hybrid Blockchain‐Edge System,2021,Wireless Communications and Mobile Computing,10.1155/2021/2741435,openalex,open,openalex,https://doi.org/10.1155/2021/2741435,https://downloads.hindawi.com/journals/wcmc/2021/2741435.pdf,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0756,Hyperledger Healthchain: Patient-Centric IPFS-Based Storage of Health Records,2021,Electronics,10.3390/electronics10233003,openalex,open,openalex,https://doi.org/10.3390/electronics10233003,https://www.mdpi.com/2079-9292/10/23/3003/pdf?version=1638437206,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0757,Decentralized Global Copyright System Based on Consortium Blockchain with Proof-of-Authority,2021,,10.36227/techrxiv.16564218,openalex,open,openalex,https://doi.org/10.36227/techrxiv.16564218,,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0758,The case of HyperLedger Fabric as a blockchain solution for healthcare applications,2021,Blockchain Research and Applications,10.1016/j.bcra.2021.100012,openalex,open,openalex,https://doi.org/10.1016/j.bcra.2021.100012,,landing_html,11,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0760,Interoperable Permissioned-Blockchain with Sustainable Performance,2021,Sustainability,10.3390/su132011132,openalex,open,openalex,https://doi.org/10.3390/su132011132,https://www.mdpi.com/2071-1050/13/20/11132/pdf?version=1633936600,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0761,Blockchain and central bank digital currency,2021,ICT Express,10.1016/j.icte.2021.09.014,openalex,open,openalex,https://doi.org/10.1016/j.icte.2021.09.014,,landing_html,11,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0762,Blockchain-Enabled IoT-BIM Platform for Supply Chain Management in Modular Construction,2021,Journal of Construction Engineering and Management,10.1061/(asce)co.1943-7862.0002229,openalex,unknown,openalex,https://doi.org/10.1061/(asce)co.1943-7862.0002229,,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0764,Designing Architecture Blockchain of Hyperledger Fabric for Purchasing Strategy,2021,International Journal of Advanced Trends in Computer Science and Engineering,10.30534/ijatcse/2021/041022021,openalex,open,openalex,http://doi.org/10.30534/ijatcse/2021/041022021,https://doi.org/10.30534/ijatcse/2021/041022021,remote_pdf,26077,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0765,Fed-DDM: A Federated Ledgers based Framework for Hierarchical Decentralized Data Marketplaces,2021,,10.1109/icccn52240.2021.9522359,openalex,unknown,openalex,https://doi.org/10.1109/icccn52240.2021.9522359,,landing_html,843,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0766,Blockchain-based traceability in the food industry: requirements analysis along the food supply chain,2021,,10.31219/osf.io/uyb64,openalex,unknown,openalex,https://doi.org/10.31219/osf.io/uyb64,,landing_html,3,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
